dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
salted;spam;00196.dd21040c7757d477c967ae71b537810e;00196__salted__broad__cp00AD__single.dd21040c7757d477c967ae71b537810e;broad;00AD;subject;1;0;True;10.1;5.0;16;DATE_IN_FUTURE_06_12|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1325 | Spam: True ; 10.1 / 5.0"
salted;spam;00196.dd21040c7757d477c967ae71b537810e;00196__salted__broad__cp200B__single.dd21040c7757d477c967ae71b537810e;broad;200B;subject;1;0;True;10.1;5.0;16;DATE_IN_FUTURE_06_12|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1328 | Spam: True ; 10.1 / 5.0"
salted;spam;00196.dd21040c7757d477c967ae71b537810e;00196__salted__broad__cp200C__single.dd21040c7757d477c967ae71b537810e;broad;200C;subject;1;0;True;10.1;5.0;16;DATE_IN_FUTURE_06_12|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1328 | Spam: True ; 10.1 / 5.0"
salted;spam;00196.dd21040c7757d477c967ae71b537810e;00196__salted__broad__cp200D__single.dd21040c7757d477c967ae71b537810e;broad;200D;subject;1;0;True;10.1;5.0;16;DATE_IN_FUTURE_06_12|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|LOW_PRICE|MIME_HTML_ONLY|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 1328 | Spam: True ; 10.1 / 5.0"
salted;spam;00198.150ad975a44e356b479b88d8b57edc40;00198__salted__broad__cp00AD__single.150ad975a44e356b479b88d8b57edc40;broad;00AD;both;1;3;False;3.1;5.0;6;FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1382 | Spam: False ; 3.1 / 5.0"
salted;spam;00198.150ad975a44e356b479b88d8b57edc40;00198__salted__broad__cp200B__single.150ad975a44e356b479b88d8b57edc40;broad;200B;both;1;3;False;3.1;5.0;6;FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1385 | Spam: False ; 3.1 / 5.0"
salted;spam;00198.150ad975a44e356b479b88d8b57edc40;00198__salted__broad__cp200C__single.150ad975a44e356b479b88d8b57edc40;broad;200C;both;1;3;False;3.1;5.0;6;FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1385 | Spam: False ; 3.1 / 5.0"
salted;spam;00198.150ad975a44e356b479b88d8b57edc40;00198__salted__broad__cp200D__single.150ad975a44e356b479b88d8b57edc40;broad;200D;both;1;3;False;3.1;5.0;6;FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1385 | Spam: False ; 3.1 / 5.0"
salted;spam;00207.0b71ac81a360455c1514f5872564b1e1;00207__salted__broad__cp00AD__single.0b71ac81a360455c1514f5872564b1e1;broad;00AD;both;1;3;True;16.2;5.0;12;DATE_IN_PAST_03_06|DOS_OE_TO_MX|END_FUTURE_EMAILS|FORGED_MUA_OUTLOOK|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|INVALID_DATE|KHOP_HELO_FCRDNS|MIMEOLE_DIRECT_TO_MX|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 980 | Spam: True ; 16.2 / 5.0"
salted;spam;00207.0b71ac81a360455c1514f5872564b1e1;00207__salted__broad__cp200B__single.0b71ac81a360455c1514f5872564b1e1;broad;200B;both;1;3;True;16.2;5.0;12;DATE_IN_PAST_03_06|DOS_OE_TO_MX|END_FUTURE_EMAILS|FORGED_MUA_OUTLOOK|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|INVALID_DATE|KHOP_HELO_FCRDNS|MIMEOLE_DIRECT_TO_MX|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 983 | Spam: True ; 16.2 / 5.0"
salted;spam;00207.0b71ac81a360455c1514f5872564b1e1;00207__salted__broad__cp200C__single.0b71ac81a360455c1514f5872564b1e1;broad;200C;both;1;3;True;16.2;5.0;12;DATE_IN_PAST_03_06|DOS_OE_TO_MX|END_FUTURE_EMAILS|FORGED_MUA_OUTLOOK|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|INVALID_DATE|KHOP_HELO_FCRDNS|MIMEOLE_DIRECT_TO_MX|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 983 | Spam: True ; 16.2 / 5.0"
salted;spam;00207.0b71ac81a360455c1514f5872564b1e1;00207__salted__broad__cp200D__single.0b71ac81a360455c1514f5872564b1e1;broad;200D;both;1;3;True;16.2;5.0;12;DATE_IN_PAST_03_06|DOS_OE_TO_MX|END_FUTURE_EMAILS|FORGED_MUA_OUTLOOK|FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN|INVALID_DATE|KHOP_HELO_FCRDNS|MIMEOLE_DIRECT_TO_MX|MSOE_MID_WRONG_CASE|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 983 | Spam: True ; 16.2 / 5.0"
salted;spam;00209.5276f967533f2ce0209c1eff631a86ff;00209__salted__broad__cp00AD__single.5276f967533f2ce0209c1eff631a86ff;broad;00AD;body;0;3;False;2.4;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 1740 | Spam: False ; 2.4 / 5.0"
salted;spam;00209.5276f967533f2ce0209c1eff631a86ff;00209__salted__broad__cp200B__single.5276f967533f2ce0209c1eff631a86ff;broad;200B;body;0;3;False;2.4;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 1740 | Spam: False ; 2.4 / 5.0"
salted;spam;00209.5276f967533f2ce0209c1eff631a86ff;00209__salted__broad__cp200C__single.5276f967533f2ce0209c1eff631a86ff;broad;200C;body;0;3;False;2.4;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 1740 | Spam: False ; 2.4 / 5.0"
salted;spam;00209.5276f967533f2ce0209c1eff631a86ff;00209__salted__broad__cp200D__single.5276f967533f2ce0209c1eff631a86ff;broad;200D;body;0;3;False;2.4;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_04|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|MSGID_DOLLARS_URI_IMG|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT;SPAMD/1.1 0 EX_OK;"Content-length: 1740 | Spam: False ; 2.4 / 5.0"
salted;spam;00211.4a52fb081c7087c4a82402342751e755;00211__salted__broad__cp00AD__single.4a52fb081c7087c4a82402342751e755;broad;00AD;both;1;3;True;14.1;5.0;9;DATE_IN_PAST_96_XX|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_ENVFROM|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|MSOE_MID_WRONG_CASE|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 845 | Spam: True ; 14.1 / 5.0"
salted;spam;00211.4a52fb081c7087c4a82402342751e755;00211__salted__broad__cp200B__single.4a52fb081c7087c4a82402342751e755;broad;200B;both;1;3;True;14.1;5.0;9;DATE_IN_PAST_96_XX|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_ENVFROM|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|MSOE_MID_WRONG_CASE|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 848 | Spam: True ; 14.1 / 5.0"
salted;spam;00211.4a52fb081c7087c4a82402342751e755;00211__salted__broad__cp200C__single.4a52fb081c7087c4a82402342751e755;broad;200C;both;1;3;True;14.1;5.0;9;DATE_IN_PAST_96_XX|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_ENVFROM|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|MSOE_MID_WRONG_CASE|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 848 | Spam: True ; 14.1 / 5.0"
salted;spam;00211.4a52fb081c7087c4a82402342751e755;00211__salted__broad__cp200D__single.4a52fb081c7087c4a82402342751e755;broad;200D;both;1;3;True;14.1;5.0;9;DATE_IN_PAST_96_XX|HEADER_FROM_DIFFERENT_DOMAINS|HK_RANDOM_ENVFROM|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|MSOE_MID_WRONG_CASE|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 848 | Spam: True ; 14.1 / 5.0"
salted;spam;00214.1367039e50dc6b7adb0f2aa8aba83216;00214__salted__broad__cp00AD__single.1367039e50dc6b7adb0f2aa8aba83216;broad;00AD;both;1;3;False;1.4;5.0;8;HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1707 | Spam: False ; 1.4 / 5.0"
salted;spam;00214.1367039e50dc6b7adb0f2aa8aba83216;00214__salted__broad__cp200B__single.1367039e50dc6b7adb0f2aa8aba83216;broad;200B;both;1;3;False;1.4;5.0;8;HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1710 | Spam: False ; 1.4 / 5.0"
salted;spam;00214.1367039e50dc6b7adb0f2aa8aba83216;00214__salted__broad__cp200C__single.1367039e50dc6b7adb0f2aa8aba83216;broad;200C;both;1;3;False;1.4;5.0;8;HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1710 | Spam: False ; 1.4 / 5.0"
salted;spam;00214.1367039e50dc6b7adb0f2aa8aba83216;00214__salted__broad__cp200D__single.1367039e50dc6b7adb0f2aa8aba83216;broad;200D;both;1;3;False;1.4;5.0;8;HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1710 | Spam: False ; 1.4 / 5.0"
salted;spam;00217.43b4ef3d9c56cf42be9c37b546a19e78;00217__salted__broad__cp00AD__single.43b4ef3d9c56cf42be9c37b546a19e78;broad;00AD;subject;1;0;True;17.8;5.0;18;DATE_IN_PAST_06_12|END_FUTURE_EMAILS|EXCUSE_4|FILL_THIS_FORM|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FREEMAIL_FORGED_REPLYTO|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_MESSAGE|LOTS_OF_MONEY|MIME_HTML_ONLY|MONEY_FORM|MONEY_FREEMAIL_REPTO|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 1027 | Spam: True ; 17.8 / 5.0"
salted;spam;00217.43b4ef3d9c56cf42be9c37b546a19e78;00217__salted__broad__cp200B__single.43b4ef3d9c56cf42be9c37b546a19e78;broad;200B;subject;1;0;True;17.8;5.0;18;DATE_IN_PAST_06_12|END_FUTURE_EMAILS|EXCUSE_4|FILL_THIS_FORM|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FREEMAIL_FORGED_REPLYTO|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_MESSAGE|LOTS_OF_MONEY|MIME_HTML_ONLY|MONEY_FORM|MONEY_FREEMAIL_REPTO|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 1030 | Spam: True ; 17.8 / 5.0"
salted;spam;00217.43b4ef3d9c56cf42be9c37b546a19e78;00217__salted__broad__cp200C__single.43b4ef3d9c56cf42be9c37b546a19e78;broad;200C;subject;1;0;True;17.8;5.0;18;DATE_IN_PAST_06_12|END_FUTURE_EMAILS|EXCUSE_4|FILL_THIS_FORM|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FREEMAIL_FORGED_REPLYTO|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_MESSAGE|LOTS_OF_MONEY|MIME_HTML_ONLY|MONEY_FORM|MONEY_FREEMAIL_REPTO|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 1030 | Spam: True ; 17.8 / 5.0"
salted;spam;00217.43b4ef3d9c56cf42be9c37b546a19e78;00217__salted__broad__cp200D__single.43b4ef3d9c56cf42be9c37b546a19e78;broad;200D;subject;1;0;True;17.8;5.0;18;DATE_IN_PAST_06_12|END_FUTURE_EMAILS|EXCUSE_4|FILL_THIS_FORM|FORGED_MUA_OUTLOOK|FORGED_OUTLOOK_HTML|FORGED_OUTLOOK_TAGS|FREEMAIL_FORGED_REPLYTO|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HTML_MESSAGE|LOTS_OF_MONEY|MIME_HTML_ONLY|MONEY_FORM|MONEY_FREEMAIL_REPTO|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 1030 | Spam: True ; 17.8 / 5.0"
salted;spam;00224.0654fe0af51e1dcefa0eb66eb932f55f;00224__salted__broad__cp00AD__single.0654fe0af51e1dcefa0eb66eb932f55f;broad;00AD;both;1;3;True;5.7;5.0;8;ADVANCE_FEE_5_NEW_MONEY|HEADER_FROM_DIFFERENT_DOMAINS|HK_SCAM|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FRAUD_8|SUBJ_ALL_CAPS|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 808 | Spam: True ; 5.7 / 5.0"
salted;spam;00224.0654fe0af51e1dcefa0eb66eb932f55f;00224__salted__broad__cp200B__single.0654fe0af51e1dcefa0eb66eb932f55f;broad;200B;both;1;3;True;5.7;5.0;8;ADVANCE_FEE_5_NEW_MONEY|HEADER_FROM_DIFFERENT_DOMAINS|HK_SCAM|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FRAUD_8|SUBJ_ALL_CAPS|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 811 | Spam: True ; 5.7 / 5.0"
salted;spam;00224.0654fe0af51e1dcefa0eb66eb932f55f;00224__salted__broad__cp200C__single.0654fe0af51e1dcefa0eb66eb932f55f;broad;200C;both;1;3;True;5.7;5.0;8;ADVANCE_FEE_5_NEW_MONEY|HEADER_FROM_DIFFERENT_DOMAINS|HK_SCAM|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FRAUD_8|SUBJ_ALL_CAPS|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 811 | Spam: True ; 5.7 / 5.0"
salted;spam;00224.0654fe0af51e1dcefa0eb66eb932f55f;00224__salted__broad__cp200D__single.0654fe0af51e1dcefa0eb66eb932f55f;broad;200D;both;1;3;True;5.7;5.0;8;ADVANCE_FEE_5_NEW_MONEY|HEADER_FROM_DIFFERENT_DOMAINS|HK_SCAM|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FRAUD_8|SUBJ_ALL_CAPS|URG_BIZ;SPAMD/1.1 0 EX_OK;"Content-length: 811 | Spam: True ; 5.7 / 5.0"
salted;spam;00228.cf58326ab05a757c7e759acc8d6b360d;00228__salted__broad__cp00AD__single.cf58326ab05a757c7e759acc8d6b360d;broad;00AD;both;1;3;True;10.2;5.0;11;ADVANCE_FEE_5_NEW_MONEY|FORGED_MUA_OUTLOOK|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 908 | Spam: True ; 10.2 / 5.0"
salted;spam;00228.cf58326ab05a757c7e759acc8d6b360d;00228__salted__broad__cp200B__single.cf58326ab05a757c7e759acc8d6b360d;broad;200B;both;1;3;True;10.2;5.0;11;ADVANCE_FEE_5_NEW_MONEY|FORGED_MUA_OUTLOOK|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 911 | Spam: True ; 10.2 / 5.0"
salted;spam;00228.cf58326ab05a757c7e759acc8d6b360d;00228__salted__broad__cp200C__single.cf58326ab05a757c7e759acc8d6b360d;broad;200C;both;1;3;True;10.2;5.0;11;ADVANCE_FEE_5_NEW_MONEY|FORGED_MUA_OUTLOOK|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 911 | Spam: True ; 10.2 / 5.0"
salted;spam;00228.cf58326ab05a757c7e759acc8d6b360d;00228__salted__broad__cp200D__single.cf58326ab05a757c7e759acc8d6b360d;broad;200D;both;1;3;True;10.2;5.0;11;ADVANCE_FEE_5_NEW_MONEY|FORGED_MUA_OUTLOOK|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 911 | Spam: True ; 10.2 / 5.0"
salted;spam;00231.8c72952de376293bc38d30834c0bb580;00231__salted__broad__cp00AD__single.8c72952de376293bc38d30834c0bb580;broad;00AD;subject;1;0;True;9.2;5.0;15;BANG_GUAR|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_SHRT_CMNT_OBFU_MANY|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUBJECT_DIET|SUSPICIOUS_RECIPS|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 1051 | Spam: True ; 9.2 / 5.0"
salted;spam;00231.8c72952de376293bc38d30834c0bb580;00231__salted__broad__cp200B__single.8c72952de376293bc38d30834c0bb580;broad;200B;subject;1;0;True;9.2;5.0;15;BANG_GUAR|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_SHRT_CMNT_OBFU_MANY|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUBJECT_DIET|SUSPICIOUS_RECIPS|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 1054 | Spam: True ; 9.2 / 5.0"
salted;spam;00231.8c72952de376293bc38d30834c0bb580;00231__salted__broad__cp200C__single.8c72952de376293bc38d30834c0bb580;broad;200C;subject;1;0;True;9.2;5.0;15;BANG_GUAR|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_SHRT_CMNT_OBFU_MANY|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUBJECT_DIET|SUSPICIOUS_RECIPS|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 1054 | Spam: True ; 9.2 / 5.0"
salted;spam;00231.8c72952de376293bc38d30834c0bb580;00231__salted__broad__cp200D__single.8c72952de376293bc38d30834c0bb580;broad;200D;subject;1;0;True;9.2;5.0;15;BANG_GUAR|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|HIDE_WIN_STATUS|HTML_MESSAGE|HTML_SHRT_CMNT_OBFU_MANY|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|SUBJECT_DIET|SUSPICIOUS_RECIPS|WEIRD_PORT;SPAMD/1.1 0 EX_OK;"Content-length: 1054 | Spam: True ; 9.2 / 5.0"
salted;spam;00233.3c32285387ebc0675adb029b9e20e581;00233__salted__broad__cp00AD__single.3c32285387ebc0675adb029b9e20e581;broad;00AD;both;1;3;False;1.5;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|URI_HEX	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1828 | Spam: False ; 1.5 / 5.0"
salted;spam;00233.3c32285387ebc0675adb029b9e20e581;00233__salted__broad__cp200B__single.3c32285387ebc0675adb029b9e20e581;broad;200B;both;1;3;False;1.5;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|URI_HEX	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1831 | Spam: False ; 1.5 / 5.0"
salted;spam;00233.3c32285387ebc0675adb029b9e20e581;00233__salted__broad__cp200C__single.3c32285387ebc0675adb029b9e20e581;broad;200C;both;1;3;False;1.5;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|URI_HEX	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1831 | Spam: False ; 1.5 / 5.0"
salted;spam;00233.3c32285387ebc0675adb029b9e20e581;00233__salted__broad__cp200D__single.3c32285387ebc0675adb029b9e20e581;broad;200D;both;1;3;False;1.5;5.0;9;HTML_FONT_LOW_CONTRAST|HTML_IMAGE_RATIO_02|HTML_MESSAGE|KHOP_HELO_FCRDNS|MAY_BE_FORGED|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|T_FILL_THIS_FORM_SHORT|URI_HEX	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1831 | Spam: False ; 1.5 / 5.0"
